ID,name,category,close_date,amount
1898,Saint Francis Elementary-Cleveland_OH,E-Rate Services,8/6/2024,3000
1898,Saint Francis Elementary-Cleveland_OH,Managed Services,10/28/2025,22473
1898,Saint Francis Elementary-Cleveland_OH,E-Rate Services,10/28/2025,3000
1898,Saint Francis Elementary-Cleveland_OH,Shield,9/10/2025,4158.23
4340,Saint John School_OH_053637,Protect,8/18/2023,3562.5
4340,Saint John School_OH_053637,Managed Services,4/11/2023,34501.56
4340,Saint John School_OH_053637,E-Rate Services,4/24/2023,0
4340,Saint John School_OH_053637,Shield,8/18/2023,5500
4340,Saint John School_OH_053637,Shield,8/18/2023,593.74
4340,Saint John School_OH_053637,Protect,7/2/2024,3041
4340,Saint John School_OH_053637,Managed Services,4/11/2024,35192.04
4340,Saint John School_OH_053637,Learn21,4/11/2024,0
4340,Saint John School_OH_053637,E-Rate Services,4/27/2024,0
4340,Saint John School_OH_053637,Educate (PD),8/1/2024,1260
4340,Saint John School_OH_053637,Managed Services,4/21/2025,34056.83
4340,Saint John School_OH_053637,Protect,4/21/2025,5776
4340,Saint John School_OH_053637,Protect,4/21/2025,0
2049,Saint Jude Elem_OH,Protect,12/23/2025,3534.5
2049,Saint Jude Elem_OH,Managed Services,8/18/2023,7651.8
2049,Saint Jude Elem_OH,Shield,10/5/2023,5257.34
2049,Saint Jude Elem_OH,Shield,10/5/2023,2730.6
2049,Saint Jude Elem_OH,Shield,10/5/2023,1443.1
2049,Saint Jude Elem_OH,Managed Services,4/15/2024,71438.76
2049,Saint Jude Elem_OH,Learn21,4/25/2024,761.39
2049,Saint Jude Elem_OH,E-Rate Services,4/25/2024,3000
2049,Saint Jude Elem_OH,Shield,2/7/2025,1013.75
2049,Saint Jude Elem_OH,Shield,3/27/2025,140.76
2049,Saint Jude Elem_OH,Managed Services,5/23/2025,75291.56
2049,Saint Jude Elem_OH,E-Rate Services,5/23/2025,3000
2049,Saint Jude Elem_OH,Shield,7/2/2025,2086.81
4337,Saint Leo the Great,Managed Services,12/28/2022,11482.49
4337,Saint Leo the Great,Shield,12/28/2022,4524.65
4337,Saint Leo the Great,Managed Services,3/14/2023,275
4337,Saint Leo the Great,Managed Services,4/24/2023,48454.92
4337,Saint Leo the Great,E-Rate Services,4/24/2023,3000
4337,Saint Leo the Great,Shield,8/18/2023,22513.39
4337,Saint Leo the Great,Shield,8/24/2023,63156
4337,Saint Leo the Great,Shield,10/11/2023,13458.38
4337,Saint Leo the Great,Shield,10/30/2023,59522
4337,Saint Leo the Great,Shield,8/18/2023,737.5
4337,Saint Leo the Great,Shield,8/23/2023,19902.51
4337,Saint Leo the Great,Shield,10/11/2023,550
4337,Saint Leo the Great,Shield,12/13/2023,7043.14
4337,Saint Leo the Great,Shield,2/23/2024,7223.75
4337,Saint Leo the Great,Managed Services,4/20/2024,48455
4337,Saint Leo the Great,E-Rate Services,4/20/2024,3000
4337,Saint Leo the Great,Shield,5/31/2024,749.99
4337,Saint Leo the Great,Shield,5/31/2024,2554.37
4337,Saint Leo the Great,Shield,5/31/2024,8645.02
4337,Saint Leo the Great,Shield,5/31/2024,2700
4337,Saint Leo the Great,Shield,9/9/2024,3710
4337,Saint Leo the Great,Shield,6/26/2024,937.5
4337,Saint Leo the Great,Managed Services,9/17/2025,49424.1
4337,Saint Leo the Great,E-Rate Services,9/17/2025,3000
4337,Saint Leo the Great,Educate (PD),9/5/2025,2800
4337,Saint Leo the Great,Shield,10/24/2025,3949.73
4337,Saint Leo the Great,Shield,10/29/2025,902.79
4337,Saint Leo the Great,Shield,10/24/2025,184.51
483,Saint Martin de Porres High School_OH_0000476,Shield,10/7/2025,837.5
483,Saint Martin de Porres High School_OH_0000476,Protect,8/26/2022,3375
483,Saint Martin de Porres High School_OH_0000476,Managed Services,12/28/2022,772.48
483,Saint Martin de Porres High School_OH_0000476,Managed Services,4/19/2023,95539.08
483,Saint Martin de Porres High School_OH_0000476,E-Rate Services,4/24/2023,3000
483,Saint Martin de Porres High School_OH_0000476,Protect,5/10/2023,3375
483,Saint Martin de Porres High School_OH_0000476,Shield,10/11/2023,3744.4
483,Saint Martin de Porres High School_OH_0000476,Shield,10/11/2023,1297.46
483,Saint Martin de Porres High School_OH_0000476,Shield,4/5/2024,543.75
483,Saint Martin de Porres High School_OH_0000476,Managed Services,5/1/2024,97449.78
483,Saint Martin de Porres High School_OH_0000476,Shield,3/26/2024,697.48
483,Saint Martin de Porres High School_OH_0000476,Learn21,4/22/2024,584.04
483,Saint Martin de Porres High School_OH_0000476,E-Rate Services,5/1/2024,3000
483,Saint Martin de Porres High School_OH_0000476,Protect,4/29/2024,3991
483,Saint Martin de Porres High School_OH_0000476,Shield,7/17/2024,1720
483,Saint Martin de Porres High School_OH_0000476,Shield,10/18/2024,543.75
483,Saint Martin de Porres High School_OH_0000476,Shield,10/25/2024,362.5
483,Saint Martin de Porres High School_OH_0000476,Shield,11/8/2024,1540.21
483,Saint Martin de Porres High School_OH_0000476,Shield,11/8/2024,4559.25
483,Saint Martin de Porres High School_OH_0000476,Shield,11/27/2024,543.75
483,Saint Martin de Porres High School_OH_0000476,Managed Services,5/23/2025,99956.28
483,Saint Martin de Porres High School_OH_0000476,E-Rate Services,5/23/2025,3000
483,Saint Martin de Porres High School_OH_0000476,Protect,9/19/2025,4066
484,Saint Mary Berea OH_0056408,Educate (PD),10/19/2022,1600
484,Saint Mary Berea OH_0056408,Managed Services,6/26/2023,21451.56
484,Saint Mary Berea OH_0056408,Shield,10/11/2023,2337.5
484,Saint Mary Berea OH_0056408,Shield,10/11/2023,737.5
484,Saint Mary Berea OH_0056408,Shield,10/11/2023,3012.5
484,Saint Mary Berea OH_0056408,Educate (PD),12/11/2023,3330
484,Saint Mary Berea OH_0056408,Shield,1/24/2024,543.75
484,Saint Mary Berea OH_0056408,Managed Services,8/1/2024,21880.02
484,Saint Mary Berea OH_0056408,Learn21,6/13/2024,324.82
484,Saint Mary Berea OH_0056408,Managed Services,8/14/2025,2735
668,Saint Mary Elementary School-Chardon_OH_057224,Managed Services,2/6/2023,1850
668,Saint Mary Elementary School-Chardon_OH_057224,Managed Services,2/23/2023,4080
668,Saint Mary Elementary School-Chardon_OH_057224,Managed Services,9/29/2023,31828.44
668,Saint Mary Elementary School-Chardon_OH_057224,E-Rate Services,6/7/2023,3000
668,Saint Mary Elementary School-Chardon_OH_057224,Educate (PD),11/6/2023,1000
668,Saint Mary Elementary School-Chardon_OH_057224,Protect,12/7/2023,2248
668,Saint Mary Elementary School-Chardon_OH_057224,Protect,1/22/2024,315
668,Saint Mary Elementary School-Chardon_OH_057224,Managed Services,6/30/2023,31500
668,Saint Mary Elementary School-Chardon_OH_057224,Shield,5/31/2024,1621.25
668,Saint Mary Elementary School-Chardon_OH_057224,Shield,9/9/2024,1316.94
668,Saint Mary Elementary School-Chardon_OH_057224,Shield,7/3/2024,5250.98
668,Saint Mary Elementary School-Chardon_OH_057224,Shield,7/19/2024,1680.69
668,Saint Mary Elementary School-Chardon_OH_057224,Educate (PD),8/23/2024,6260
668,Saint Mary Elementary School-Chardon_OH_057224,Educate (PD),9/6/2024,6260
668,Saint Mary Elementary School-Chardon_OH_057224,Protect,11/18/2024,2912
668,Saint Mary Elementary School-Chardon_OH_057224,Shield,1/24/2025,1194.96
668,Saint Mary Elementary School-Chardon_OH_057224,Managed Services,1/24/2025,5250.85
668,Saint Mary Elementary School-Chardon_OH_057224,Shield,1/17/2025,1524.9
668,Saint Mary Elementary School-Chardon_OH_057224,Managed Services,5/13/2025,32765.4
971,Saint Marys City Schools_OH_00044727,Educate (PD),9/14/2022,8800
486,Saint Stanislaus_OH_0056267,Managed Services,6/13/2023,1024.96
486,Saint Stanislaus_OH_0056267,Managed Services,5/10/2023,15306.72
486,Saint Stanislaus_OH_0056267,Shield,8/18/2023,3992.2
486,Saint Stanislaus_OH_0056267,Shield,8/18/2023,14622.43
486,Saint Stanislaus_OH_0056267,Shield,8/18/2023,12968.99
486,Saint Stanislaus_OH_0056267,Shield,8/18/2023,4659.79
486,Saint Stanislaus_OH_0056267,Shield,10/11/2023,7115
486,Saint Stanislaus_OH_0056267,Managed Services,3/24/2025,16286.48
486,Saint Stanislaus_OH_0056267,Shield,7/15/2025,587.5
4380,Saint Thomas Aquinas HS/MS,Managed Services,8/29/2022,20000
4380,Saint Thomas Aquinas HS/MS,Educate (PD),11/2/2022,5665
4380,Saint Thomas Aquinas HS/MS,Backup As A Service,5/9/2023,4160
4380,Saint Thomas Aquinas HS/MS,Managed Services,5/9/2023,35397.19
4380,Saint Thomas Aquinas HS/MS,Managed Services,5/9/2023,10125
4380,Saint Thomas Aquinas HS/MS,Protect,5/9/2023,2525
4380,Saint Thomas Aquinas HS/MS,E-Rate Services,6/7/2023,3000
4380,Saint Thomas Aquinas HS/MS,Shield,10/20/2023,11137.5
4380,Saint Thomas Aquinas HS/MS,Shield,8/21/2023,9882
4380,Saint Thomas Aquinas HS/MS,Shield,10/20/2023,6750
4380,Saint Thomas Aquinas HS/MS,Managed Services,7/5/2024,51692.8
4380,Saint Thomas Aquinas HS/MS,Learn21,7/5/2024,524.48
4380,Saint Thomas Aquinas HS/MS,E-Rate Services,5/30/2024,3000
4380,Saint Thomas Aquinas HS/MS,Protect,9/5/2024,3038.5
4380,Saint Thomas Aquinas HS/MS,Shield,9/17/2024,1087.5
4380,Saint Thomas Aquinas HS/MS,Shield,10/21/2024,600
4380,Saint Thomas Aquinas HS/MS,Managed Services,7/15/2025,12923.25
4380,Saint Thomas Aquinas HS/MS,Protect,8/19/2025,4036
487,Saint Thomas Aquinas_OH_0056283,Shield,10/30/2025,188.5
487,Saint Thomas Aquinas_OH_0056283,Shield,12/15/2025,1262.5
487,Saint Thomas Aquinas_OH_0056283,E-Rate Services,10/12/2022,2000
487,Saint Thomas Aquinas_OH_0056283,Managed Services,1/17/2023,168.75
487,Saint Thomas Aquinas_OH_0056283,Managed Services,8/18/2023,4000
487,Saint Thomas Aquinas_OH_0056283,Managed Services,7/10/2023,21009
487,Saint Thomas Aquinas_OH_0056283,E-Rate Services,7/10/2023,3000
487,Saint Thomas Aquinas_OH_0056283,Managed Services,5/5/2023,64616.04
487,Saint Thomas Aquinas_OH_0056283,Shield,8/18/2023,400
487,Saint Thomas Aquinas_OH_0056283,Shield,8/18/2023,400
487,Saint Thomas Aquinas_OH_0056283,Shield,8/18/2023,556.25
487,Saint Thomas Aquinas_OH_0056283,Shield,11/8/2023,515.63
487,Saint Thomas Aquinas_OH_0056283,Shield,1/17/2024,1012.5
487,Saint Thomas Aquinas_OH_0056283,Managed Services,10/18/2024,21429.18
487,Saint Thomas Aquinas_OH_0056283,E-Rate Services,10/18/2024,3000
487,Saint Thomas Aquinas_OH_0056283,Managed Services,10/28/2025,22500.45
487,Saint Thomas Aquinas_OH_0056283,E-Rate Services,9/29/2025,3000
491,Seton Catholic_OH_0126599,Protect,10/24/2023,2525
491,Seton Catholic_OH_0126599,Managed Services,1/17/2023,375
491,Seton Catholic_OH_0126599,Managed Services,6/8/2023,36105
491,Seton Catholic_OH_0126599,E-Rate Services,6/8/2023,3000
491,Seton Catholic_OH_0126599,Managed Services,4/18/2024,36827.1
491,Seton Catholic_OH_0126599,E-Rate Services,4/18/2024,3000
491,Seton Catholic_OH_0126599,Learn21,5/31/2024,312.9
491,Seton Catholic_OH_0126599,Protect,8/19/2024,2975.5
491,Seton Catholic_OH_0126599,MS - Special Projects,2/11/2025,1250
491,Seton Catholic_OH_0126599,Shield,2/13/2025,587.5
491,Seton Catholic_OH_0126599,Managed Services,5/2/2025,42930.96
491,Seton Catholic_OH_0126599,E-Rate Services,5/2/2025,3000
491,Seton Catholic_OH_0126599,Shield,7/17/2025,10555.97
491,Seton Catholic_OH_0126599,Shield,8/7/2025,11738.72
491,Seton Catholic_OH_0126599,Protect,10/17/2025,3075.5
494,Southeast Local Schools_OH_0049221,Shield,9/30/2025,4835.85
494,Southeast Local Schools_OH_0049221,Protect,7/21/2022,1470
494,Southeast Local Schools_OH_0049221,Managed Services,8/2/2023,106929
494,Southeast Local Schools_OH_0049221,Shield,12/4/2023,4727.77
494,Southeast Local Schools_OH_0049221,Managed Services,5/22/2024,54534
494,Southeast Local Schools_OH_0049221,Managed Services,5/22/2024,54533.5
494,Southeast Local Schools_OH_0049221,Shield,10/25/2024,413.74
494,Southeast Local Schools_OH_0049221,Shield,10/25/2024,181.25
494,Southeast Local Schools_OH_0049221,Shield,11/22/2024,3520.61
494,Southeast Local Schools_OH_0049221,Shield,12/19/2024,1437.17
494,Southeast Local Schools_OH_0049221,Managed Services,5/1/2025,111021.36
494,Southeast Local Schools_OH_0049221,Shield,4/15/2025,1856.25
494,Southeast Local Schools_OH_0049221,Protect,6/30/2025,12224
494,Southeast Local Schools_OH_0049221,Shield,5/19/2025,5703.76
2393,St Francis Of Assisi Elem,Educate (PD),10/28/2025,1600
2393,St Francis Of Assisi Elem,Educate (PD),12/9/2025,1600
2393,St Francis Of Assisi Elem,Educate (PD),11/12/2025,960
2393,St Francis Of Assisi Elem,Educate (PD),10/6/2022,14760
2393,St Francis Of Assisi Elem,Educate (PD),9/30/2024,26975
2393,St Francis Of Assisi Elem,Educate (PD),10/28/2025,1400
4396,Steel City High School,Shield,8/12/2024,51796.2
4396,Steel City High School,Shield,8/12/2024,12149.36
4396,Steel City High School,Shield,8/12/2024,23259.31
4396,Steel City High School,Shield,8/12/2024,14755.55
4396,Steel City High School,Managed Services,6/21/2024,15380
4396,Steel City High School,Shield,10/4/2024,1351.8
4396,Steel City High School,Shield,11/15/2024,181.25
4396,Steel City High School,Shield,2/14/2025,543.75
4396,Steel City High School,Managed Services,7/2/2025,16640.04
4396,Steel City High School,E-Rate Services,6/30/2025,3000
3176,SUPER Learning Center-Faith Christian_OH,Managed Services,6/29/2023,34844.4
3176,SUPER Learning Center-Faith Christian_OH,Protect,5/6/2024,3145
3176,SUPER Learning Center-Faith Christian_OH,Managed Services,5/1/2024,35542
3176,SUPER Learning Center-Faith Christian_OH,Managed Services,5/30/2025,36801.96
3176,SUPER Learning Center-Faith Christian_OH,Protect,6/18/2025,3155
3318,Towpath East_OH_0000000,Shield,10/20/2023,168.75
3318,Towpath East_OH_0000000,Shield,11/5/2024,311.23
3318,Towpath East_OH_0000000,Shield,12/6/2024,481.25
3318,Towpath East_OH_0000000,Managed Services,7/2/2025,21075
3318,Towpath East_OH_0000000,E-Rate Services,6/30/2025,3000
496,Towpath Trail - Main _OH_0133868,Managed Services,1/17/2023,506.25
496,Towpath Trail - Main _OH_0133868,Managed Services,12/28/2022,1889.26
496,Towpath Trail - Main _OH_0133868,Managed Services,1/17/2023,349.99
496,Towpath Trail - Main _OH_0133868,Managed Services,1/17/2023,548.7
496,Towpath Trail - Main _OH_0133868,Managed Services,1/17/2023,337.5
496,Towpath Trail - Main _OH_0133868,Shield,8/18/2023,337.5
496,Towpath Trail - Main _OH_0133868,Managed Services,6/23/2023,59307.48
496,Towpath Trail - Main _OH_0133868,E-Rate Services,6/23/2023,9000
496,Towpath Trail - Main _OH_0133868,Shield,10/20/2023,1134.35
496,Towpath Trail - Main _OH_0133868,Shield,3/15/2024,1946.15
496,Towpath Trail - Main _OH_0133868,Managed Services,7/5/2024,61087.23
496,Towpath Trail - Main _OH_0133868,E-Rate Services,7/25/2024,9000
496,Towpath Trail - Main _OH_0133868,Shield,5/31/2024,181.25
496,Towpath Trail - Main _OH_0133868,Shield,7/10/2024,3797.5
496,Towpath Trail - Main _OH_0133868,Shield,10/18/2024,381.25
496,Towpath Trail - Main _OH_0133868,MS - Special Projects,6/30/2025,17170.61
496,Towpath Trail - Main _OH_0133868,Managed Services,7/2/2025,21075
496,Towpath Trail - Main _OH_0133868,Shield,7/2/2025,29623.15
496,Towpath Trail - Main _OH_0133868,Shield,7/2/2025,111986.61
496,Towpath Trail - Main _OH_0133868,Shield,7/2/2025,3443.87
496,Towpath Trail - Main _OH_0133868,E-Rate Services,6/30/2025,3000
496,Towpath Trail - Main _OH_0133868,Shield,9/10/2025,305.5
4378,Towpath Trail High School - Barberton,Shield,9/24/2025,504.38
4378,Towpath Trail High School - Barberton,Managed Services,3/14/2023,193.74
4378,Towpath Trail High School - Barberton,Managed Services,5/9/2023,2252.44
4378,Towpath Trail High School - Barberton,Shield,10/20/2023,168.75
4378,Towpath Trail High School - Barberton,Shield,3/15/2024,1257.5
4378,Towpath Trail High School - Barberton,Shield,5/3/2024,237.5
4378,Towpath Trail High School - Barberton,Shield,9/10/2024,694.99
4378,Towpath Trail High School - Barberton,Shield,2/14/2025,1391.23
4378,Towpath Trail High School - Barberton,Managed Services,7/2/2025,21075
4378,Towpath Trail High School - Barberton,E-Rate Services,6/30/2025,3000
1146,United Local Schools_OH_046458,Protect,12/4/2025,541.7
497,Urban Community School_OH_0062562,Shield,10/6/2025,842.06
497,Urban Community School_OH_0062562,Shield,10/3/2025,3204.5
497,Urban Community School_OH_0062562,Protect,6/5/2023,4055
497,Urban Community School_OH_0062562,E-Rate Services,6/5/2023,3000
497,Urban Community School_OH_0062562,Managed Services,6/5/2023,9276.18
497,Urban Community School_OH_0062562,Managed Services,5/7/2024,115811.04
497,Urban Community School_OH_0062562,Learn21,4/10/2024,1117.5
497,Urban Community School_OH_0062562,E-Rate Services,4/20/2024,3000
497,Urban Community School_OH_0062562,Protect,4/29/2024,4763.5
497,Urban Community School_OH_0062562,Managed Services,5/23/2025,115810.8
497,Urban Community School_OH_0062562,Learn21,5/23/2025,1181.57
497,Urban Community School_OH_0062562,E-Rate Services,5/23/2025,3000
4394,Urban Squash Cleveland,Managed Services,4/10/2024,2400
4394,Urban Squash Cleveland,Protect,4/30/2024,402
4394,Urban Squash Cleveland,Protect,6/11/2025,251.5
498,Valley Christian Academy_OH_0083295,E-Rate Services,8/3/2023,3000
498,Valley Christian Academy_OH_0083295,Managed Services,8/3/2023,24753.84
498,Valley Christian Academy_OH_0083295,Managed Services,9/29/2023,24753.72
498,Valley Christian Academy_OH_0083295,Managed Services,6/11/2024,24753.77
498,Valley Christian Academy_OH_0083295,E-Rate Services,6/10/2024,3000
2275,Valley Christian Schools,Managed Services,1/24/2023,3275
2275,Valley Christian Schools,Managed Services,9/27/2022,800
2275,Valley Christian Schools,MS - Special Projects,1/24/2023,2520
2275,Valley Christian Schools,Managed Services,1/24/2023,40409.8
2275,Valley Christian Schools,E-Rate Services,2/7/2023,3500
2275,Valley Christian Schools,Managed Services,8/29/2023,98447.4
2275,Valley Christian Schools,Protect,8/18/2023,475
2275,Valley Christian Schools,Managed Services,5/31/2024,98447
2275,Valley Christian Schools,Learn21,5/31/2024,1037.04
2275,Valley Christian Schools,Protect,7/3/2024,4221
2275,Valley Christian Schools,Managed Services,4/10/2025,101467.92
2275,Valley Christian Schools,E-Rate Services,4/10/2025,3000
2275,Valley Christian Schools,Protect,4/10/2025,5002.5
499,Villa Angela-Saint Joseph_OH_0053660,Shield,9/12/2025,305.5
499,Villa Angela-Saint Joseph_OH_0053660,Managed Services,1/17/2023,66407.39
499,Villa Angela-Saint Joseph_OH_0053660,E-Rate Services,10/27/2022,2000
499,Villa Angela-Saint Joseph_OH_0053660,Managed Services,2/21/2023,1169.34
499,Villa Angela-Saint Joseph_OH_0053660,Managed Services,6/26/2023,77406.36
499,Villa Angela-Saint Joseph_OH_0053660,Shield,8/18/2023,495.13
499,Villa Angela-Saint Joseph_OH_0053660,Educate (PD),10/9/2023,8325
499,Villa Angela-Saint Joseph_OH_0053660,Managed Services,7/31/2024,77406
499,Villa Angela-Saint Joseph_OH_0053660,Shield,4/5/2024,130
499,Villa Angela-Saint Joseph_OH_0053660,Shield,10/25/2024,1974.99
499,Villa Angela-Saint Joseph_OH_0053660,Shield,10/25/2024,148.24
499,Villa Angela-Saint Joseph_OH_0053660,Shield,10/25/2024,1412.49
499,Villa Angela-Saint Joseph_OH_0053660,Shield,1/8/2025,731.25
499,Villa Angela-Saint Joseph_OH_0053660,Shield,4/1/2025,2296.24
499,Villa Angela-Saint Joseph_OH_0053660,Managed Services,9/11/2025,80395.7
499,Villa Angela-Saint Joseph_OH_0053660,Shield,4/1/2025,181.25
499,Villa Angela-Saint Joseph_OH_0053660,Shield,7/2/2025,3133.74
3158,Western Reserve Local Schools_OH_0047746,Managed Services,5/19/2023,104601.84
3158,Western Reserve Local Schools_OH_0047746,E-Rate Services,5/19/2023,3000
3158,Western Reserve Local Schools_OH_0047746,Shield,10/5/2023,454.11
3158,Western Reserve Local Schools_OH_0047746,Protect,12/13/2023,2873.75
3158,Western Reserve Local Schools_OH_0047746,Protect,6/28/2024,343.25
3158,Western Reserve Local Schools_OH_0047746,Learn21,6/6/2024,1370.8
3158,Western Reserve Local Schools_OH_0047746,Backup As A Service,7/9/2024,6720
681,Westside Christian Academy_OH_A9702697,Shield,10/31/2025,716.94
681,Westside Christian Academy_OH_A9702697,Protect,1/17/2023,1600
681,Westside Christian Academy_OH_A9702697,E-Rate Services,10/27/2022,2000
681,Westside Christian Academy_OH_A9702697,Backup As A Service,1/17/2023,3440
681,Westside Christian Academy_OH_A9702697,Managed Services,3/20/2023,573.7
681,Westside Christian Academy_OH_A9702697,Managed Services,5/9/2023,27386.16
681,Westside Christian Academy_OH_A9702697,E-Rate Services,6/20/2023,3000
681,Westside Christian Academy_OH_A9702697,Shield,9/29/2023,337.5
681,Westside Christian Academy_OH_A9702697,Managed Services,6/13/2023,9663.25
681,Westside Christian Academy_OH_A9702697,Managed Services,6/13/2023,9913.25
681,Westside Christian Academy_OH_A9702697,Protect,1/22/2024,2370
681,Westside Christian Academy_OH_A9702697,Managed Services,4/18/2024,28410
681,Westside Christian Academy_OH_A9702697,E-Rate Services,4/18/2024,3000
681,Westside Christian Academy_OH_A9702697,Shield,12/6/2024,453.13
681,Westside Christian Academy_OH_A9702697,Protect,1/23/2025,2819.38
681,Westside Christian Academy_OH_A9702697,Shield,11/19/2024,393.74
681,Westside Christian Academy_OH_A9702697,Shield,12/20/2024,2874.93
681,Westside Christian Academy_OH_A9702697,Shield,12/10/2024,1790.6
681,Westside Christian Academy_OH_A9702697,Shield,1/15/2025,761.25
681,Westside Christian Academy_OH_A9702697,Managed Services,3/17/2025,29721.24
681,Westside Christian Academy_OH_A9702697,E-Rate Services,3/17/2025,3000
681,Westside Christian Academy_OH_A9702697,Shield,4/4/2025,179.35
681,Westside Christian Academy_OH_A9702697,Shield,4/8/2025,328.66
681,Westside Christian Academy_OH_A9702697,Shield,4/25/2025,11907.73
681,Westside Christian Academy_OH_A9702697,Shield,5/9/2025,8040.04
681,Westside Christian Academy_OH_A9702697,Shield,5/16/2025,2889.96
681,Westside Christian Academy_OH_A9702697,Shield,7/25/2025,396.98
1188,Wickliffe City Schools_OH_045088,Managed Services,5/22/2023,197013.36
1188,Wickliffe City Schools_OH_045088,E-Rate Services,5/22/2023,0
1188,Wickliffe City Schools_OH_045088,Managed Services,4/9/2024,200953.32
1188,Wickliffe City Schools_OH_045088,Learn21,4/11/2024,1972.76
1188,Wickliffe City Schools_OH_045088,E-Rate Services,4/29/2024,3000
1188,Wickliffe City Schools_OH_045088,Protect,12/9/2025,7418
1188,Wickliffe City Schools_OH_045088,Managed Services,4/11/2025,207435.36
1188,Wickliffe City Schools_OH_045088,E-Rate Services,4/11/2025,3000
501,Windham Exempted Village Schools_OH_0045666,CheckPoint,8/29/2022,21758.26
501,Windham Exempted Village Schools_OH_0045666,Managed Services,6/20/2023,65307.96
501,Windham Exempted Village Schools_OH_0045666,Protect,2/20/2024,3948
501,Windham Exempted Village Schools_OH_0045666,Shield,1/19/2024,9999.44
501,Windham Exempted Village Schools_OH_0045666,Shield,12/18/2023,218.75
3170,Youngstown City Schools_OH_045161,Protect,3/22/2024,9400
3170,Youngstown City Schools_OH_045161,Protect,4/9/2025,8600
2669,YouthBuild Columbus Community School,E-Rate Services,8/26/2025,3000
2669,YouthBuild Columbus Community School,Shield,8/29/2025,799.49
2669,YouthBuild Columbus Community School,Shield,12/8/2025,2320.5
2669,YouthBuild Columbus Community School,Shield,9/18/2025,565.5
2669,YouthBuild Columbus Community School,Managed Services,6/24/2025,26012.9
